开始时间,结束时间,开盘,最高,最低,收盘,成交量,60均线上/下方(1/0),K线数量,涨/跌趋势(+/-),此波幅度,macd波数,异动小于-1.5倍,异动大于1.5倍
2018-01-08 14:36:00,2018-01-08 14:42:00,30805.0,30805.0,30789.0,30789.0,898.0,1,6,-,16.0,1,0,0
2018-01-08 14:42:00,2018-01-08 14:45:00,30789.0,30793.0,30787.0,30793.0,376.0,0,3,+,6.0,2,0,0
2018-01-08 14:45:00,2018-01-08 14:51:00,30793.0,30800.0,30788.0,30788.0,702.0,1,6,+,12.0,2,0,1
2018-01-08 14:51:00,2018-01-08 14:52:00,30788.0,30795.0,30788.0,30795.0,61.0,0,1,+,7.0,1,0,0
2018-01-08 14:52:00,2018-01-08 15:44:00,30795.0,30871.0,30795.0,30837.0,12925.0,1,52,+,76.0,2,4,1
2018-01-08 15:44:00,2018-01-08 15:48:00,30837.0,30843.0,30831.0,30843.0,1126.0,0,4,+,12.0,1,0,0
2018-01-08 15:48:00,2018-01-08 15:49:00,30843.0,30843.0,30842.0,30842.0,114.0,1,1,-,1.0,1,0,0
2018-01-08 15:49:00,2018-01-08 16:00:00,30842.0,30856.0,30830.0,30856.0,2662.0,0,11,+,26.0,2,1,0
2018-01-08 16:00:00,2018-01-08 16:12:00,30856.0,30893.0,30851.0,30851.0,4592.0,1,12,-,42.0,2,1,2
2018-01-08 16:12:00,2018-01-08 17:15:00,30851.0,30851.0,30807.0,30850.0,3300.0,0,18,-,44.0,2,2,2
2018-01-08 17:15:00,2018-01-08 17:36:00,30850.0,30858.0,30845.0,30845.0,725.0,1,21,-,13.0,2,0,0
2018-01-08 17:36:00,2018-01-08 17:40:00,30845.0,30853.0,30845.0,30853.0,97.0,0,4,+,8.0,1,0,0
2018-01-08 17:40:00,2018-01-08 17:43:00,30853.0,30853.0,30850.0,30850.0,42.0,1,3,-,3.0,1,0,0
2018-01-08 17:43:00,2018-01-08 17:47:00,30850.0,30851.0,30848.0,30851.0,39.0,0,4,-,3.0,1,0,0
2018-01-08 17:47:00,2018-01-08 19:44:00,30851.0,30879.0,30851.0,30874.0,1844.0,1,116,+,28.0,21,3,5
2018-01-08 19:44:00,2018-01-08 19:46:00,30874.0,30875.0,30873.0,30875.0,52.0,0,2,+,2.0,1,0,1
2018-01-08 19:46:00,2018-01-08 19:47:00,30875.0,30875.0,30873.0,30873.0,10.0,1,1,-,2.0,1,0,0
2018-01-08 19:47:00,2018-01-08 21:23:00,30873.0,30873.0,30751.0,30813.0,5476.0,0,96,-,122.0,6,9,12
2018-01-08 21:23:00,2018-01-08 21:24:00,30813.0,30813.0,30805.0,30805.0,49.0,1,1,-,8.0,1,0,0
2018-01-08 21:24:00,2018-01-08 21:36:00,30805.0,30805.0,30787.0,30803.0,352.0,0,12,-,18.0,3,0,0
2018-01-08 21:36:00,2018-01-08 21:37:00,30803.0,30803.0,30799.0,30799.0,20.0,1,1,-,4.0,1,0,0
2018-01-08 21:37:00,2018-01-08 21:38:00,30799.0,30807.0,30799.0,30807.0,15.0,0,1,+,8.0,1,0,0
2018-01-08 21:38:00,2018-01-08 22:11:00,30807.0,30820.0,30789.0,30789.0,729.0,1,33,+,31.0,8,1,1
2018-01-08 22:11:00,2018-01-08 22:13:00,30789.0,30803.0,30789.0,30803.0,95.0,0,2,+,14.0,1,1,0
2018-01-08 22:13:00,2018-01-08 22:22:00,30803.0,30814.0,30799.0,30799.0,232.0,1,9,-,15.0,3,1,0
2018-01-08 22:22:00,2018-01-08 22:25:00,30799.0,30806.0,30797.0,30806.0,49.0,0,3,+,9.0,1,0,0
2018-01-08 22:25:00,2018-01-09 00:00:00,30806.0,30890.0,30806.0,30883.0,4769.0,0,95,+,84.0,10,8,2
2018-01-09 00:00:00,2018-01-09 00:42:00,30883.0,30901.0,30876.0,30882.0,887.0,1,42,+,25.0,8,0,1
2018-01-09 00:42:00,2018-01-09 00:43:00,30882.0,30885.0,30882.0,30885.0,6.0,0,1,+,3.0,1,0,0
2018-01-09 00:43:00,2018-01-09 00:44:00,30885.0,30885.0,30884.0,30884.0,6.0,1,1,-,1.0,1,0,0
2018-01-09 00:44:00,2018-01-09 00:45:00,30884.0,30888.0,30884.0,30888.0,91.0,0,1,+,4.0,1,0,0
2018-01-09 00:45:00,2018-01-09 00:48:00,30888.0,30888.0,30885.0,30885.0,39.0,1,3,-,3.0,1,0,0
2018-01-09 00:48:00,2018-01-09 00:50:00,30885.0,30887.0,30885.0,30887.0,212.0,0,2,+,2.0,2,0,0
2018-01-09 00:50:00,2018-01-09 00:51:00,30887.0,30887.0,30884.0,30884.0,11.0,1,1,-,3.0,2,0,0
2018-01-09 00:51:00,2018-01-09 00:55:00,30884.0,30889.0,30880.0,30889.0,175.0,0,4,+,9.0,2,0,1
2018-01-09 00:55:00,2018-01-09 00:57:00,30889.0,30889.0,30878.0,30878.0,64.0,1,2,-,11.0,2,0,1
2018-01-09 00:57:00,2018-01-09 09:15:00,30878.0,30938.0,30869.0,30938.0,1301.0,0,3,+,69.0,2,0,2
2018-01-09 09:15:00,2018-01-09 09:20:00,30938.0,30938.0,30877.0,30877.0,2995.0,1,5,-,61.0,2,0,4
2018-01-09 09:20:00,2018-01-09 09:28:00,30877.0,30889.0,30864.0,30889.0,2876.0,0,8,+,25.0,1,2,1
2018-01-09 09:28:00,2018-01-09 09:43:00,30889.0,30995.0,30878.0,30878.0,15761.0,1,15,-,117.0,3,4,5
2018-01-09 09:43:00,2018-01-09 09:53:00,30878.0,30911.0,30848.0,30911.0,8826.0,0,10,+,63.0,1,2,1
2018-01-09 09:53:00,2018-01-09 09:55:00,30911.0,30911.0,30899.0,30899.0,1444.0,1,2,-,12.0,2,0,0
2018-01-09 09:55:00,2018-01-09 09:56:00,30899.0,30914.0,30899.0,30914.0,657.0,0,1,+,15.0,1,0,0
2018-01-09 09:56:00,2018-01-09 10:00:00,30914.0,30916.0,30901.0,30901.0,2018.0,1,4,-,15.0,1,0,0
2018-01-09 10:00:00,2018-01-09 10:01:00,30901.0,30917.0,30901.0,30917.0,355.0,0,1,+,16.0,1,0,0
2018-01-09 10:01:00,2018-01-09 10:20:00,30917.0,30967.0,30909.0,30909.0,9939.0,1,19,+,58.0,2,0,0
2018-01-09 10:20:00,2018-01-09 10:22:00,30909.0,30929.0,30909.0,30929.0,627.0,0,2,+,20.0,1,0,0
2018-01-09 10:22:00,2018-01-09 10:33:00,30929.0,30949.0,30915.0,30915.0,3207.0,1,11,+,34.0,3,0,0
2018-01-09 10:33:00,2018-01-09 10:35:00,30915.0,30927.0,30915.0,30927.0,654.0,0,2,+,12.0,1,0,0
2018-01-09 10:35:00,2018-01-09 13:05:00,30927.0,31051.0,30927.0,31005.0,25516.0,1,90,+,124.0,7,5,3
2018-01-09 13:05:00,2018-01-09 13:06:00,31005.0,31010.0,31005.0,31010.0,178.0,0,1,+,5.0,1,0,0
2018-01-09 13:06:00,2018-01-09 13:11:00,31010.0,31023.0,31010.0,31012.0,712.0,1,5,+,13.0,1,0,0
2018-01-09 13:11:00,2018-01-09 13:50:00,31012.0,31012.0,30962.0,31004.0,10666.0,0,39,-,50.0,4,2,3
2018-01-09 13:50:00,2018-01-09 13:51:00,31004.0,31004.0,30994.0,30994.0,198.0,1,1,-,10.0,1,0,1
2018-01-09 13:51:00,2018-01-09 13:55:00,30994.0,30996.0,30992.0,30995.0,445.0,0,4,-,4.0,1,0,0
2018-01-09 13:55:00,2018-01-09 13:56:00,30995.0,30995.0,30989.0,30989.0,98.0,1,1,-,6.0,2,0,0
2018-01-09 13:56:00,2018-01-09 14:06:00,30989.0,30991.0,30982.0,30991.0,1399.0,0,10,+,9.0,1,0,0
2018-01-09 14:06:00,2018-01-09 14:09:00,30991.0,30992.0,30981.0,30981.0,432.0,1,3,-,11.0,3,0,1
2018-01-09 14:09:00,2018-01-09 14:19:00,30981.0,30987.0,30971.0,30987.0,1821.0,0,10,+,16.0,2,1,0
2018-01-09 14:19:00,2018-01-09 14:23:00,30987.0,30992.0,30976.0,30976.0,653.0,1,4,-,16.0,1,0,1
2018-01-09 14:23:00,2018-01-09 14:29:00,30976.0,30992.0,30976.0,30992.0,783.0,0,6,+,16.0,1,1,0
2018-01-09 14:29:00,2018-01-09 15:18:00,30992.0,31046.0,30992.0,31007.0,9870.0,1,49,+,54.0,4,4,4
2018-01-09 15:18:00,2018-01-09 15:21:00,31007.0,31016.0,31002.0,31016.0,831.0,0,3,+,14.0,1,1,0
2018-01-09 15:21:00,2018-01-09 15:39:00,31016.0,31033.0,31014.0,31019.0,2357.0,1,18,+,19.0,3,0,0
2018-01-09 15:39:00,2018-01-09 15:41:00,31019.0,31025.0,31019.0,31025.0,282.0,0,2,+,6.0,1,0,0
2018-01-09 15:41:00,2018-01-09 15:45:00,31025.0,31038.0,31016.0,31016.0,915.0,1,4,-,22.0,3,1,1
2018-01-09 15:45:00,2018-01-09 15:53:00,31016.0,31026.0,31016.0,31026.0,1214.0,0,8,+,10.0,2,0,0
2018-01-09 15:53:00,2018-01-09 15:54:00,31026.0,31026.0,31020.0,31020.0,223.0,1,1,-,6.0,2,0,0
2018-01-09 15:54:00,2018-01-09 15:55:00,31020.0,31027.0,31020.0,31027.0,244.0,0,1,+,7.0,2,0,0
2018-01-09 15:55:00,2018-01-09 15:56:00,31027.0,31027.0,31021.0,31021.0,174.0,1,1,-,6.0,1,0,0
2018-01-09 15:56:00,2018-01-09 15:57:00,31021.0,31025.0,31021.0,31025.0,201.0,0,1,+,4.0,1,0,0
2018-01-09 15:57:00,2018-01-09 15:58:00,31025.0,31025.0,31021.0,31021.0,228.0,1,1,-,4.0,1,0,0
2018-01-09 15:58:00,2018-01-09 15:59:00,31021.0,31025.0,31021.0,31025.0,315.0,0,1,+,4.0,1,0,0
2018-01-09 15:59:00,2018-01-09 16:01:00,31025.0,31025.0,31022.0,31022.0,420.0,1,2,-,3.0,1,0,0
2018-01-09 16:01:00,2018-01-09 17:24:00,31022.0,31022.0,30985.0,31009.0,5938.0,0,38,-,37.0,3,1,2
2018-01-09 17:24:00,2018-01-09 17:28:00,31009.0,31009.0,31003.0,31003.0,157.0,1,4,-,6.0,1,0,0
2018-01-09 17:28:00,2018-01-09 18:00:00,31003.0,31003.0,30977.0,30994.0,899.0,0,32,-,26.0,3,1,0
2018-01-09 18:00:00,2018-01-09 18:02:00,30994.0,30994.0,30989.0,30989.0,122.0,1,2,-,5.0,1,0,0
2018-01-09 18:02:00,2018-01-09 18:05:00,30989.0,30993.0,30989.0,30993.0,33.0,0,3,+,4.0,1,0,0
2018-01-09 18:05:00,2018-01-09 18:08:00,30993.0,30995.0,30992.0,30992.0,17.0,1,3,+,3.0,1,0,0
2018-01-09 18:08:00,2018-01-09 18:11:00,30992.0,30992.0,30990.0,30992.0,16.0,0,3,-,2.0,1,0,0
2018-01-09 18:11:00,2018-01-09 18:15:00,30992.0,30993.0,30991.0,30991.0,27.0,1,4,+,2.0,2,0,0
2018-01-09 18:15:00,2018-01-09 18:31:00,30991.0,30991.0,30982.0,30988.0,195.0,0,16,-,9.0,2,1,0
2018-01-09 18:31:00,2018-01-09 18:32:00,30988.0,30988.0,30987.0,30987.0,15.0,1,1,-,1.0,1,0,0
2018-01-09 18:32:00,2018-01-09 19:24:00,30987.0,30987.0,30963.0,30979.0,1185.0,0,52,-,24.0,7,5,8
2018-01-09 19:24:00,2018-01-09 19:30:00,30979.0,30982.0,30976.0,30976.0,149.0,1,6,-,6.0,1,1,0
2018-01-09 19:30:00,2018-01-09 19:31:00,30976.0,30977.0,30976.0,30977.0,9.0,0,1,+,1.0,1,0,0
2018-01-09 19:31:00,2018-01-09 19:33:00,30977.0,30977.0,30974.0,30974.0,18.0,1,2,-,3.0,1,0,0
2018-01-09 19:33:00,2018-01-09 19:34:00,30974.0,30978.0,30974.0,30978.0,11.0,0,1,+,4.0,1,0,0
2018-01-09 19:34:00,2018-01-09 19:39:00,30978.0,30978.0,30975.0,30975.0,78.0,1,5,-,3.0,2,0,0
2018-01-09 19:39:00,2018-01-09 19:40:00,30975.0,30977.0,30975.0,30977.0,1.0,0,1,+,2.0,1,0,0
2018-01-09 19:40:00,2018-01-09 20:22:00,30977.0,30996.0,30976.0,30981.0,1011.0,1,42,-,20.0,7,5,1
2018-01-09 20:22:00,2018-01-09 20:23:00,30981.0,30984.0,30981.0,30984.0,12.0,0,1,+,3.0,1,0,0
2018-01-09 20:23:00,2018-01-09 20:25:00,30984.0,30984.0,30982.0,30982.0,25.0,1,2,-,2.0,1,0,0
2018-01-09 20:25:00,2018-01-09 20:27:00,30982.0,30985.0,30982.0,30985.0,35.0,0,2,+,3.0,1,0,0
2018-01-09 20:27:00,2018-01-09 21:10:00,30985.0,31002.0,30985.0,30993.0,862.0,1,43,-,17.0,7,2,2
2018-01-09 21:10:00,2018-01-09 21:11:00,30993.0,30995.0,30993.0,30995.0,9.0,0,1,+,2.0,1,0,0
2018-01-09 21:11:00,2018-01-09 21:12:00,30995.0,30995.0,30992.0,30992.0,10.0,1,1,-,3.0,1,0,0
2018-01-09 21:12:00,2018-01-09 21:15:00,30992.0,30994.0,30991.0,30994.0,22.0,0,3,+,3.0,1,0,0
2018-01-09 21:15:00,2018-01-09 21:16:00,30994.0,30994.0,30993.0,30993.0,9.0,1,1,-,1.0,1,0,0
2018-01-09 21:16:00,2018-01-09 21:20:00,30993.0,30994.0,30990.0,30994.0,49.0,0,4,+,4.0,1,1,0
2018-01-09 21:20:00,2018-01-09 21:21:00,30994.0,30994.0,30992.0,30992.0,5.0,1,1,-,2.0,1,0,0
2018-01-09 21:21:00,2018-01-09 21:23:00,30992.0,30997.0,30992.0,30997.0,23.0,0,2,+,5.0,2,0,0
2018-01-09 21:23:00,2018-01-09 21:48:00,30997.0,31009.0,30996.0,30997.0,661.0,1,25,+,13.0,2,2,3
2018-01-09 21:48:00,2018-01-09 21:49:00,30997.0,30999.0,30997.0,30999.0,12.0,0,1,+,2.0,1,1,0
2018-01-09 21:49:00,2018-01-09 22:08:00,30999.0,31004.0,30997.0,30997.0,195.0,1,19,-,7.0,5,2,1
2018-01-09 22:08:00,2018-01-09 22:10:00,30997.0,30999.0,30997.0,30999.0,33.0,0,2,+,2.0,1,0,0
2018-01-09 22:10:00,2018-01-09 22:17:00,30999.0,31002.0,30998.0,30998.0,91.0,1,7,-,4.0,5,0,0
2018-01-09 22:17:00,2018-01-09 22:32:00,30998.0,31006.0,30991.0,31006.0,510.0,0,15,+,15.0,2,3,2
2018-01-09 22:32:00,2018-01-09 22:35:00,31006.0,31006.0,30995.0,30995.0,218.0,1,3,-,11.0,1,0,1
2018-01-09 22:35:00,2018-01-09 23:13:00,30995.0,30995.0,30948.0,30981.0,3821.0,0,38,-,47.0,5,5,4
2018-01-09 23:13:00,2018-01-09 23:14:00,30981.0,30981.0,30978.0,30978.0,41.0,1,1,-,3.0,1,0,0
2018-01-09 23:14:00,2018-01-09 23:15:00,30978.0,30986.0,30978.0,30986.0,127.0,0,1,+,8.0,1,0,0
2018-01-09 23:15:00,2018-01-09 23:50:00,30986.0,30997.0,30971.0,30971.0,1839.0,1,35,-,26.0,2,1,2
2018-01-09 23:50:00,2018-01-09 23:53:00,30971.0,30986.0,30971.0,30986.0,180.0,0,3,+,15.0,1,1,0
2018-01-09 23:53:00,2018-01-10 00:00:00,30986.0,30997.0,30983.0,30995.0,428.0,0,7,+,14.0,2,0,0
2018-01-10 00:00:00,2018-01-10 00:37:00,30995.0,31015.0,30993.0,30996.0,1223.0,1,37,+,22.0,6,3,1
2018-01-10 00:37:00,2018-01-10 00:38:00,30996.0,30997.0,30996.0,30997.0,15.0,0,1,+,1.0,1,0,0
2018-01-10 00:38:00,2018-01-10 00:43:00,30997.0,31005.0,30997.0,30997.0,145.0,1,5,-,8.0,1,1,1
2018-01-10 00:43:00,2018-01-10 00:44:00,30997.0,30998.0,30997.0,30998.0,50.0,0,1,+,1.0,1,0,0
2018-01-10 00:44:00,2018-01-10 09:15:00,30998.0,31015.0,30971.0,30971.0,1552.0,1,16,+,44.0,3,0,1
2018-01-10 09:15:00,2018-01-10 09:30:00,30971.0,31004.0,30958.0,31004.0,5757.0,0,15,+,46.0,2,1,2
2018-01-10 09:30:00,2018-01-10 09:31:00,31004.0,31004.0,30979.0,30979.0,1267.0,1,1,-,25.0,1,0,1
2018-01-10 09:31:00,2018-01-10 09:32:00,30979.0,31012.0,30979.0,31012.0,1099.0,0,1,+,33.0,1,1,0
2018-01-10 09:32:00,2018-01-10 09:35:00,31012.0,31020.0,30996.0,30996.0,2293.0,1,3,-,24.0,1,0,1
2018-01-10 09:35:00,2018-01-10 09:36:00,30996.0,31021.0,30996.0,31021.0,670.0,0,1,+,25.0,1,1,0
2018-01-10 09:36:00,2018-01-10 09:41:00,31021.0,31022.0,30987.0,30987.0,3631.0,1,5,-,35.0,2,0,1
2018-01-10 09:41:00,2018-01-10 09:54:00,30987.0,31005.0,30960.0,31005.0,8759.0,0,13,+,45.0,2,1,0
2018-01-10 09:54:00,2018-01-10 09:59:00,31005.0,31018.0,30984.0,30984.0,3832.0,1,5,-,34.0,1,0,2
2018-01-10 09:59:00,2018-01-10 10:01:00,30984.0,30993.0,30984.0,30993.0,1224.0,0,2,+,9.0,1,0,0
2018-01-10 10:01:00,2018-01-10 11:03:00,30993.0,31064.0,30993.0,31036.0,23090.0,1,62,+,71.0,6,2,0
2018-01-10 11:03:00,2018-01-10 11:04:00,31036.0,31047.0,31036.0,31047.0,327.0,0,1,+,11.0,1,1,0
2018-01-10 11:04:00,2018-01-10 11:08:00,31047.0,31053.0,31038.0,31038.0,1188.0,1,4,-,15.0,1,0,1
2018-01-10 11:08:00,2018-01-10 11:10:00,31038.0,31042.0,31038.0,31042.0,421.0,0,2,+,4.0,1,0,0
2018-01-10 11:10:00,2018-01-10 13:14:00,31042.0,31267.0,31042.0,31149.0,30698.0,1,64,-,225.0,3,9,4
2018-01-10 13:14:00,2018-01-10 14:02:00,31149.0,31149.0,31016.0,31108.0,24229.0,0,48,-,133.0,4,2,3
2018-01-10 14:02:00,2018-01-10 15:17:00,31108.0,31185.0,31096.0,31131.0,18808.0,1,75,+,89.0,10,2,2
2018-01-10 15:17:00,2018-01-10 16:29:00,31131.0,31136.0,31032.0,31072.0,18342.0,0,72,-,104.0,10,3,6
2018-01-10 16:29:00,2018-01-10 17:46:00,31072.0,31093.0,31063.0,31063.0,1395.0,1,32,+,30.0,2,0,1
2018-01-10 17:46:00,2018-01-10 17:52:00,31063.0,31070.0,31063.0,31070.0,292.0,0,6,+,7.0,1,0,0
2018-01-10 17:52:00,2018-01-10 17:55:00,31070.0,31074.0,31070.0,31070.0,83.0,1,3,-,4.0,1,0,0
2018-01-10 17:55:00,2018-01-10 17:56:00,31070.0,31072.0,31070.0,31072.0,15.0,0,1,+,2.0,1,0,0
2018-01-10 17:56:00,2018-01-10 17:59:00,31072.0,31081.0,31072.0,31073.0,137.0,1,3,+,9.0,2,1,0
2018-01-10 17:59:00,2018-01-10 18:00:00,31073.0,31074.0,31073.0,31074.0,19.0,0,1,+,1.0,1,0,0
2018-01-10 18:00:00,2018-01-10 18:01:00,31074.0,31074.0,31074.0,31074.0,8.0,1,1,-,0.0,1,0,0
2018-01-10 18:01:00,2018-01-10 18:03:00,31074.0,31079.0,31073.0,31079.0,32.0,0,2,+,6.0,1,0,0
2018-01-10 18:03:00,2018-01-10 18:04:00,31079.0,31079.0,31066.0,31066.0,20.0,1,1,-,13.0,1,0,1
2018-01-10 18:04:00,2018-01-10 18:05:00,31066.0,31077.0,31066.0,31077.0,39.0,0,1,+,11.0,1,1,0
2018-01-10 18:05:00,2018-01-10 18:06:00,31077.0,31077.0,31074.0,31074.0,60.0,1,1,-,3.0,1,0,0
2018-01-10 18:06:00,2018-01-10 19:15:00,31074.0,31076.0,30994.0,31030.0,4838.0,0,69,-,82.0,5,2,8
2018-01-10 19:15:00,2018-01-10 19:17:00,31030.0,31030.0,31026.0,31026.0,93.0,1,2,-,4.0,1,0,0
2018-01-10 19:17:00,2018-01-10 19:18:00,31026.0,31028.0,31026.0,31028.0,28.0,0,1,+,2.0,1,0,0
2018-01-10 19:18:00,2018-01-10 19:19:00,31028.0,31028.0,31023.0,31023.0,27.0,1,1,-,5.0,1,0,0
2018-01-10 19:19:00,2018-01-10 19:20:00,31023.0,31028.0,31023.0,31028.0,21.0,0,1,+,5.0,1,0,0
2018-01-10 19:20:00,2018-01-10 19:21:00,31028.0,31028.0,31024.0,31024.0,34.0,1,1,-,4.0,1,0,0
2018-01-10 19:21:00,2018-01-10 19:35:00,31024.0,31024.0,31009.0,31018.0,417.0,0,14,-,15.0,3,1,1
2018-01-10 19:35:00,2018-01-10 19:36:00,31018.0,31018.0,31007.0,31007.0,58.0,1,1,-,11.0,2,0,1
2018-01-10 19:36:00,2018-01-10 19:41:00,31007.0,31016.0,31005.0,31016.0,166.0,0,5,+,11.0,2,0,0
2018-01-10 19:41:00,2018-01-10 19:49:00,31016.0,31017.0,31010.0,31010.0,141.0,1,8,-,7.0,1,0,0
2018-01-10 19:49:00,2018-01-10 20:13:00,31010.0,31011.0,30985.0,31010.0,1051.0,0,24,-,26.0,3,1,2
2018-01-10 20:13:00,2018-01-10 20:54:00,31010.0,31028.0,31004.0,31004.0,1497.0,1,41,-,24.0,2,3,4
2018-01-10 20:54:00,2018-01-10 21:11:00,31004.0,31015.0,31001.0,31015.0,565.0,0,17,+,14.0,2,0,0
2018-01-10 21:11:00,2018-01-10 21:12:00,31015.0,31015.0,31014.0,31014.0,11.0,1,1,-,1.0,1,0,0
2018-01-10 21:12:00,2018-01-10 21:14:00,31014.0,31019.0,31014.0,31019.0,42.0,0,2,+,5.0,1,0,0
2018-01-10 21:14:00,2018-01-10 21:33:00,31019.0,31025.0,31013.0,31013.0,601.0,1,19,-,12.0,4,1,1
2018-01-10 21:33:00,2018-01-10 21:34:00,31013.0,31016.0,31013.0,31016.0,13.0,0,1,+,3.0,1,0,0
2018-01-10 21:34:00,2018-01-10 21:44:00,31016.0,31024.0,31012.0,31012.0,260.0,1,10,-,12.0,5,1,0
2018-01-10 21:44:00,2018-01-10 21:48:00,31012.0,31015.0,31009.0,31015.0,128.0,0,4,+,6.0,1,0,0
2018-01-10 21:48:00,2018-01-10 22:42:00,31015.0,31058.0,31015.0,31030.0,3337.0,1,54,+,43.0,5,5,6
2018-01-10 22:42:00,2018-01-10 22:43:00,31030.0,31032.0,31030.0,31032.0,92.0,0,1,+,2.0,1,0,0
2018-01-10 22:43:00,2018-01-10 22:47:00,31032.0,31042.0,31029.0,31029.0,324.0,1,4,-,13.0,1,1,1
2018-01-10 22:47:00,2018-01-10 23:10:00,31029.0,31031.0,30998.0,31031.0,2082.0,0,23,+,33.0,4,1,1
2018-01-10 23:10:00,2018-01-10 23:30:00,31031.0,31048.0,31030.0,31030.0,1261.0,1,20,-,18.0,2,1,1
2018-01-10 23:30:00,2018-01-10 23:31:00,31030.0,31035.0,31030.0,31035.0,40.0,0,1,+,5.0,1,0,0
2018-01-10 23:31:00,2018-01-10 23:51:00,31035.0,31073.0,31031.0,31032.0,1357.0,1,20,-,42.0,3,2,1
2018-01-10 23:51:00,2018-01-10 23:54:00,31032.0,31039.0,31032.0,31039.0,180.0,0,3,+,7.0,1,0,0
2018-01-10 23:54:00,2018-01-11 00:00:00,31039.0,31056.0,31039.0,31056.0,278.0,0,6,+,17.0,2,0,0
2018-01-11 00:00:00,2018-01-11 00:17:00,31056.0,31070.0,31048.0,31048.0,538.0,1,17,-,22.0,2,2,0
2018-01-11 00:17:00,2018-01-11 00:22:00,31048.0,31056.0,31043.0,31056.0,80.0,0,5,+,13.0,1,0,0
2018-01-11 00:22:00,2018-01-11 00:29:00,31056.0,31056.0,31044.0,31044.0,104.0,1,7,-,12.0,1,0,0
2018-01-11 00:29:00,2018-01-11 00:39:00,31044.0,31057.0,31043.0,31057.0,244.0,0,10,+,14.0,2,1,0
2018-01-11 00:39:00,2018-01-11 00:43:00,31057.0,31057.0,31048.0,31048.0,56.0,1,4,-,9.0,1,0,0
2018-01-11 00:43:00,2018-01-11 00:47:00,31048.0,31050.0,31042.0,31050.0,108.0,0,4,+,8.0,3,0,0
2018-01-11 00:47:00,2018-01-11 00:49:00,31050.0,31050.0,31045.0,31045.0,57.0,1,2,-,5.0,2,0,0
2018-01-11 00:49:00,2018-01-11 00:53:00,31045.0,31056.0,31045.0,31056.0,232.0,0,4,+,11.0,2,1,0
2018-01-11 00:53:00,2018-01-11 00:58:00,31056.0,31061.0,31049.0,31049.0,178.0,1,5,-,12.0,1,0,0
2018-01-11 00:58:00,2018-01-11 09:15:00,31049.0,31083.0,31041.0,31083.0,946.0,0,2,+,42.0,3,1,1
2018-01-11 09:15:00,2018-01-11 09:33:00,31083.0,31096.0,31040.0,31040.0,8012.0,1,18,-,56.0,2,2,5
2018-01-11 09:33:00,2018-01-11 09:39:00,31040.0,31073.0,31032.0,31073.0,4339.0,0,6,+,41.0,1,2,0
2018-01-11 09:39:00,2018-01-11 10:02:00,31073.0,31128.0,31072.0,31077.0,14129.0,1,23,-,56.0,5,3,2
2018-01-11 10:02:00,2018-01-11 10:15:00,31077.0,31087.0,31047.0,31087.0,6361.0,0,13,+,40.0,2,1,0
2018-01-11 10:15:00,2018-01-11 10:16:00,31087.0,31087.0,31064.0,31064.0,700.0,1,1,-,23.0,1,0,1
2018-01-11 10:16:00,2018-01-11 10:20:00,31064.0,31090.0,31060.0,31090.0,1349.0,0,4,+,30.0,3,0,0
2018-01-11 10:20:00,2018-01-11 10:25:00,31090.0,31090.0,31080.0,31080.0,1604.0,1,5,-,10.0,1,0,0
2018-01-11 10:25:00,2018-01-11 11:14:00,31080.0,31080.0,30994.0,31046.0,19884.0,0,49,-,86.0,5,1,2
2018-01-11 11:14:00,2018-01-11 11:15:00,31046.0,31046.0,31039.0,31039.0,282.0,1,1,-,7.0,1,0,0
2018-01-11 11:15:00,2018-01-11 11:16:00,31039.0,31046.0,31039.0,31046.0,450.0,0,1,+,7.0,1,0,0
2018-01-11 11:16:00,2018-01-11 11:21:00,31046.0,31048.0,31034.0,31034.0,1031.0,1,5,-,14.0,1,0,0
2018-01-11 11:21:00,2018-01-11 11:25:00,31034.0,31037.0,31031.0,31037.0,706.0,0,4,+,6.0,2,0,0
2018-01-11 11:25:00,2018-01-11 11:41:00,31037.0,31074.0,31031.0,31031.0,4547.0,1,16,-,43.0,3,1,1
2018-01-11 11:41:00,2018-01-11 11:45:00,31031.0,31035.0,31024.0,31035.0,749.0,0,4,+,11.0,1,0,0
2018-01-11 11:45:00,2018-01-11 11:47:00,31035.0,31036.0,31027.0,31027.0,245.0,1,2,-,9.0,1,0,0
2018-01-11 11:47:00,2018-01-11 11:55:00,31027.0,31040.0,31021.0,31040.0,1235.0,0,8,+,19.0,2,1,0
2018-01-11 11:55:00,2018-01-11 11:56:00,31040.0,31040.0,31034.0,31034.0,162.0,1,1,-,6.0,1,0,0
2018-01-11 11:56:00,2018-01-11 13:00:00,31034.0,31038.0,31033.0,31038.0,661.0,0,4,+,5.0,1,0,0
2018-01-11 13:00:00,2018-01-11 13:01:00,31038.0,31038.0,31028.0,31028.0,139.0,1,1,-,10.0,1,0,1
2018-01-11 13:01:00,2018-01-11 13:02:00,31028.0,31049.0,31028.0,31049.0,349.0,0,1,+,21.0,1,1,0
2018-01-11 13:02:00,2018-01-11 13:22:00,31049.0,31060.0,31040.0,31040.0,3622.0,1,20,-,20.0,2,1,2
2018-01-11 13:22:00,2018-01-11 13:24:00,31040.0,31047.0,31040.0,31047.0,331.0,0,2,+,7.0,1,0,0
